loss,acc,val_loss,val_acc,
2.0856850147247314,0.47418630751964086,0.48132219910621643,0.641054402692092,
1.9741655588150024,0.5744949494949495,0.4724529981613159,0.6651710600112171,
1.9574192762374878,0.5862794612794613,0.47035667300224304,0.6646102075154234,
1.9416379928588867,0.6026936026936027,0.4668711721897125,0.6797532249018509,
1.9368044137954712,0.6046576879910214,0.45818638801574707,0.715086932136848,
1.9348448514938354,0.6078843995510662,0.46183347702026367,0.6909702748177229,
1.9203052520751953,0.6227553310886644,0.45827656984329224,0.7139652271452608,
1.9189804792404175,0.6220538720538721,0.457463800907135,0.7139652271452608,
1.921664834022522,0.621773288439955,0.45710039138793945,0.7139652271452608,
1.918296456336975,0.6245791245791246,0.46195852756500244,0.6977005047672462,
1.9166775941848755,0.624438832772166,0.45693239569664,0.7156477846326417,
